movie_id,title,release_date,rating,popularity,release_year,genres,category,decade
11571,Journey to the Center of the Earth,1959-12-15,6.9,4.7379,1959.0,"Adventure, Fantasy, Family",Fantasy Epic,1950
24100,The Little Vampire,2000-10-27,6.9,4.8095,2000.0,"Family, Adventure, Comedy, Fantasy",Fantasy Epic,2000
660942,The Innocents,2021-09-03,6.9,2.9435,2021.0,"Horror, Drama, Fantasy",Dark Fantasy,2020
556694,Three Thousand Years of Longing,2022-08-24,6.9,4.032,2022.0,"Drama, Fantasy, Romance",Fantasy Epic,2020
512200,Jumanji: The Next Level,2019-12-04,6.9,10.0101,2019.0,"Adventure, Comedy, Fantasy",Fantasy Epic,2010
13285,Barbie Fairytopia: Mermaidia,2006-03-14,6.9,5.5185,2006.0,"Animation, Family, Adventure, Fantasy",Fairy Tale,2000
278927,The Jungle Book,2016-04-07,6.9,10.8087,2016.0,"Family, Adventure, Fantasy",Fantasy Epic,2010
16962,Barbie Fairytopia: Magic of the Rainbow,2007-03-13,6.9,5.3174,2007.0,"Animation, Family, Fantasy, Romance",Fairy Tale,2000
9667,The Jacket,2005-03-04,6.9,5.0353,2005.0,"Drama, Sci-Fi, Thriller, Fantasy",Dark Fantasy,2000
360920,The Grinch,2018-11-08,6.9,9.7078,2018.0,"Family, Comedy, Animation, Fantasy",Fairy Tale,2010
297802,Aquaman,2018-12-07,6.9,19.6144,2018.0,"Action, Adventure, Fantasy",Sword and Sorcery,2010
8009,Highlander,1986-03-07,6.9,10.8896,1986.0,"Adventure, Action, Fantasy",Sword and Sorcery,1980
57737,Barbie: A Fairy Secret,2011-03-01,6.9,5.3281,2011.0,"Animation, Family, Fantasy",Fairy Tale,2010
1494,Curse of the Golden Flower,2006-12-14,6.9,4.8323,2006.0,"Action, Drama, Fantasy",Sword and Sorcery,2000
28609,Dragon Ball Z: Dead Zone,1989-07-15,6.9,4.2094,1989.0,"Animation, Action, Fantasy",Sword and Sorcery,1980
526050,Little,2019-04-04,6.9,4.8658,2019.0,"Comedy, Fantasy, Romance",Fantasy Epic,2010
110390,A Pigeon Sat on a Branch Reflecting on Existence,2014-10-24,6.9,1.3215,2014.0,"Drama, Comedy, Fantasy",Fantasy Epic,2010
400155,Hotel Transylvania 3: Summer Vacation,2018-06-28,6.8,12.1467,2018.0,"Animation, Comedy, Family, Fantasy",Fairy Tale,2010
10019,Mannequin,1987-02-13,6.8,8.0682,1987.0,"Comedy, Romance, Fantasy",Fantasy Epic,1980
1125257,Freakier Friday,2025-08-06,6.8,11.7377,2025.0,"Comedy, Fantasy, Family",Fantasy Epic,2020
277,Underworld,2003-09-19,6.8,8.2916,2003.0,"Fantasy, Action, Thriller",Dark Fantasy,2000
4523,Enchanted,2007-11-20,6.8,10.8043,2007.0,"Comedy, Family, Fantasy, Romance",Fantasy Epic,2000
18937,Quest for Camelot,1998-05-15,6.8,5.4782,1998.0,"Fantasy, Animation, Drama, Romance, Family",Fairy Tale,1990
879,Hook,1991-04-10,6.8,10.4928,1991.0,"Adventure, Fantasy, Comedy, Family",Fantasy Epic,1990
283366,Miss Peregrine's Home for Peculiar Children,2016-09-28,6.8,10.3613,2016.0,"Fantasy, Adventure, Drama, Family",Fantasy Epic,2010
338952,Fantastic Beasts: The Crimes of Grindelwald,2018-11-14,6.8,7.1763,2018.0,"Fantasy, Adventure",Fantasy Epic,2010
846867,Mad God,2021-09-17,6.8,5.5989,2021.0,"Animation, Fantasy, Horror, Sci-Fi",Dark Fantasy,2020
261102,The Misfits Club,2014-12-25,6.8,1.5363,2014.0,"Romance, Drama, Fantasy, Comedy",Fantasy Epic,2010
337401,Mulan,2020-09-04,6.8,8.268,2020.0,"Adventure, Fantasy, Action",Sword and Sorcery,2020
84175,Beasts of the Southern Wild,2012-06-29,6.8,2.4192,2012.0,"Drama, Fantasy",Fantasy Epic,2010
76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,2011-10-25,6.8,3.5955,2011.0,"Sci-Fi, Fantasy, Adventure, Action, Comedy",Sword and Sorcery,2010
150689,Cinderella,2015-03-06,6.8,15.9781,2015.0,"Romance, Fantasy, Family, Drama",Fantasy Epic,2010
41216,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,6.8,6.4581,2010.0,"Animation, Adventure, Family, Fantasy",Fairy Tale,2010
446894,Smallfoot,2018-09-20,6.8,4.6171,2018.0,"Family, Comedy, Adventure, Animation, Fantasy",Fairy Tale,2010
11708,Chitty Chitty Bang Bang,1968-12-17,6.8,6.1748,1968.0,"Family, Adventure, Fantasy, Comedy",Fantasy Epic,1960
353486,Jumanji: Welcome to the Jungle,2017-12-09,6.8,7.7258,2017.0,"Adventure, Comedy, Fantasy, Action",Sword and Sorcery,2010
25475,Tinker Bell and the Lost Treasure,2009-09-03,6.8,7.0283,2009.0,"Animation, Family, Adventure, Fantasy",Fairy Tale,2000
27850,Halloweentown,1998-11-10,6.8,4.7565,1998.0,"Fantasy, Comedy",Fantasy Epic,1990
5994,The Family Man,2000-12-12,6.8,8.4757,2000.0,"Comedy, Drama, Romance, Fantasy",Fantasy Epic,2000
13682,Pooh's Heffalump Movie,2005-02-11,6.8,6.5464,2005.0,"Family, Animation, Comedy, Fantasy",Fairy Tale,2000
11497,All Dogs Go to Heaven,1989-11-17,6.8,7.91,1989.0,"Drama, Animation, Family, Comedy, Fantasy",Fairy Tale,1980
2300,Space Jam,1996-11-15,6.8,8.0401,1996.0,"Family, Animation, Sci-Fi, Fantasy, Comedy",Fairy Tale,1990
795,City of Angels,1998-04-10,6.8,7.4802,1998.0,"Romance, Drama, Fantasy",Fantasy Epic,1990
9387,Conan the Barbarian,1982-03-16,6.8,8.8994,1982.0,"Adventure, Fantasy, Action",Sword and Sorcery,1980
759175,The Princess,2022-06-16,6.8,5.9421,2022.0,"Action, Fantasy",Sword and Sorcery,2020
18198,Barbie Mariposa,2008-02-26,6.8,5.1277,2008.0,"Animation, Fantasy, Family",Fairy Tale,2000
1001865,Scrooge: A Christmas Carol,2022-11-18,6.8,5.3868,2022.0,"Animation, Family, Fantasy",Fairy Tale,2020
668482,Roald Dahl's Matilda the Musical,2022-11-25,6.8,7.9648,2022.0,"Family, Comedy, Fantasy",Fantasy Epic,2020
1226863,The Super Mario Galaxy Movie,2026-04-01,6.8,828.4621,2026.0,"Family, Comedy, Adventure, Fantasy, Animation",Fairy Tale,2020
16910,Naruto the Movie: Legend of the Stone of Gelel,2005-08-06,6.8,5.4142,2005.0,"Animation, Adventure, Fantasy",Fantasy Epic,2000
11319,The Rescuers,1977-06-22,6.8,4.1419,1977.0,"Fantasy, Family, Animation, Adventure",Fairy Tale,1970
228161,Home,2015-03-18,6.8,9.08,2015.0,"Fantasy, Comedy, Animation, Sci-Fi, Family",Fairy Tale,2010
9647,Scrooged,1988-11-22,6.8,5.6247,1988.0,"Fantasy, Comedy, Drama",Fantasy Epic,1980
2179,Tenacious D in The Pick of Destiny,2006-11-22,6.8,6.7701,2006.0,"Comedy, Fantasy, Adventure",Fantasy Epic,2000
601796,Alienoid,2022-07-20,6.8,5.9297,2022.0,"Sci-Fi, Action, Fantasy, Adventure",Sword and Sorcery,2020
8871,How the Grinch Stole Christmas,2000-11-17,6.8,9.9435,2000.0,"Family, Comedy, Fantasy",Fantasy Epic,2000
424781,Sorry to Bother You,2018-07-06,6.8,6.256,2018.0,"Fantasy, Sci-Fi, Comedy",Fantasy Epic,2010
9374,Death Becomes Her,1992-07-30,6.8,8.459,1992.0,"Comedy, Fantasy, Horror",Dark Fantasy,1990
9100,The Craft,1996-05-03,6.8,8.6101,1996.0,"Horror, Drama, Fantasy",Dark Fantasy,1990
10096,13 Going on 30,2004-04-13,6.8,8.8944,2004.0,"Comedy, Fantasy, Romance",Fantasy Epic,2000
10195,Thor,2011-04-21,6.8,14.1397,2011.0,"Adventure, Fantasy, Action",Sword and Sorcery,2010
11253,Hellboy II: The Golden Army,2008-07-11,6.8,5.5623,2008.0,"Fantasy, Action",Sword and Sorcery,2000
325189,Teen Beach 2,2015-06-26,6.8,5.1876,2015.0,"Family, Comedy, Fantasy",Fantasy Epic,2010
159824,Hotel Transylvania 2,2015-09-21,6.8,10.0941,2015.0,"Animation, Comedy, Family, Fantasy",Fairy Tale,2010
6435,Practical Magic,1998-10-16,6.8,8.9597,1998.0,"Romance, Comedy, Fantasy",Fantasy Epic,1990
571891,Pokémon the Movie: Mewtwo Strikes Back - Evolution,2019-07-12,6.8,4.4404,2019.0,"Animation, Adventure, Fantasy, Action, Family",Fairy Tale,2010
44683,Tinker Bell and the Great Fairy Rescue,2010-07-29,6.8,6.8967,2010.0,"Animation, Adventure, Family, Fantasy",Fairy Tale,2010
635910,The Last Voyage of the Demeter,2023-08-09,6.8,7.2689,2023.0,"Horror, Fantasy",Dark Fantasy,2020
10510,Miracle on 34th Street,1994-11-18,6.8,6.2914,1994.0,"Fantasy, Drama, Family",Fantasy Epic,1990
4244,The Kid,2000-07-07,6.8,4.121,2000.0,"Fantasy, Comedy, Family",Fantasy Epic,2000
15849,The Mummy,1932-12-22,6.7,4.6861,1932.0,"Horror, Fantasy",Dark Fantasy,1930
21481,Twitches,2005-10-14,6.7,6.3407,2005.0,"Comedy, Drama, Family, Fantasy",Fantasy Epic,2000
755566,Day Shift,2022-08-12,6.7,8.2696,2022.0,"Action, Fantasy, Horror, Comedy, Thriller",Dark Fantasy,2020
7985,Penelope,2007-11-17,6.7,6.6638,2007.0,"Fantasy, Comedy, Romance",Fantasy Epic,2000
36897,Pokémon: Mewtwo Returns,2001-08-17,6.7,2.6543,2001.0,"Animation, Family, Action, Adventure, Drama, Fantasy",Fairy Tale,2000
12599,Pokémon the Movie 2000,1999-07-17,6.7,4.7352,1999.0,"Adventure, Fantasy, Animation, Sci-Fi, Family",Fairy Tale,1990
1870,Fantomas Unleashed,1965-12-08,6.7,1.6957,1965.0,"Comedy, Crime, Adventure, Fantasy",Fantasy Epic,1960
253980,Marvel One-Shot: All Hail the King,2014-02-04,6.7,4.6151,2014.0,"Action, Comedy, Fantasy",Sword and Sorcery,2010
10837,DuckTales: The Movie - Treasure of the Lost Lamp,1990-08-03,6.7,6.0334,1990.0,"Adventure, Animation, Family, Comedy, Fantasy",Fairy Tale,1990
8967,The Tree of Life,2011-05-17,6.7,6.5198,2011.0,"Drama, Fantasy",Fantasy Epic,2010
310,Bruce Almighty,2003-05-23,6.7,9.1238,2003.0,"Fantasy, Comedy",Fantasy Epic,2000
974262,Descendants: The Rise of Red,2024-07-11,6.7,9.9684,2024.0,"Fantasy, Adventure, Family, Comedy",Fantasy Epic,2020
5255,The Polar Express,2004-11-10,6.7,9.8468,2004.0,"Animation, Family, Fantasy, Adventure",Fairy Tale,2000
524216,The Mortuary Collection,2020-09-25,6.7,5.3568,2020.0,"Fantasy, Horror",Dark Fantasy,2020
1875,Fantomas vs. Scotland Yard,1967-03-16,6.7,1.7147,1967.0,"Comedy, Crime, Adventure, Fantasy",Fantasy Epic,1960
13155,Return to Oz,1985-06-21,6.7,5.2741,1985.0,"Adventure, Family, Fantasy",Fantasy Epic,1980
662546,Godmothered,2020-12-04,6.7,5.3947,2020.0,"Family, Fantasy, Comedy",Fantasy Epic,2020
43645,The Little Devil,1988-07-01,6.7,1.2786,1988.0,"Comedy, Fantasy",Fantasy Epic,1980
13509,The Monster Squad,1987-08-14,6.7,5.4727,1987.0,"Comedy, Action, Fantasy",Sword and Sorcery,1980
798286,Beau Is Afraid,2023-04-14,6.7,9.5094,2023.0,"Comedy, Adventure, Fantasy",Fantasy Epic,2020
426063,Nosferatu,2024-12-25,6.7,13.4579,2024.0,"Horror, Fantasy",Dark Fantasy,2020
10072,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,6.7,3.5423,1987.0,"Horror, Thriller, Fantasy",Dark Fantasy,1980
9297,Monster House,2006-06-30,6.7,7.4262,2006.0,"Animation, Comedy, Family, Fantasy",Fairy Tale,2000
170687,The Boxtrolls,2014-09-10,6.7,7.6508,2014.0,"Animation, Comedy, Family, Fantasy",Fairy Tale,2010
46146,Troll Hunter,2010-10-29,6.7,3.2311,2010.0,"Fantasy, Horror",Dark Fantasy,2010
11548,*batteries not included,1987-12-18,6.7,5.1076,1987.0,"Family, Comedy, Fantasy, Sci-Fi",Fantasy Epic,1980
785457,Afterlife of the Party,2021-09-02,6.7,5.4623,2021.0,"Fantasy, Comedy, Drama",Fantasy Epic,2020
426284,Blade of the Immortal,2017-04-29,6.7,3.3041,2017.0,"Action, Fantasy, Adventure",Sword and Sorcery,2010
484510,Trolls Holiday,2017-11-01,6.7,5.0762,2017.0,"Adventure, Animation, Family, Fantasy",Fairy Tale,2010
338958,Disenchanted,2022-11-18,6.7,7.1115,2022.0,"Comedy, Family, Fantasy",Fantasy Epic,2020
517839,Border,2018-09-27,6.7,2.2117,2018.0,"Fantasy, Drama, Crime",Fantasy Epic,2010
78698,Big Miracle,2012-02-02,6.7,4.5895,2012.0,"Adventure, Drama, Romance, Fantasy",Fantasy Epic,2010
11283,Nanny McPhee,2005-10-21,6.7,8.6198,2005.0,"Fantasy, Comedy, Family",Fantasy Epic,2000
21683,Batman: Mystery of the Batwoman,2003-10-21,6.7,5.9687,2003.0,"Fantasy, Animation, Adventure, Crime, Action, Drama",Sword and Sorcery,2000
8204,The Spiderwick Chronicles,2008-02-14,6.7,9.455,2008.0,"Family, Adventure, Fantasy, Drama",Fantasy Epic,2000
515195,Yesterday,2019-06-26,6.7,6.3594,2019.0,"Comedy, Fantasy, Romance",Fantasy Epic,2010
5680,Elvira: Mistress of the Dark,1988-09-30,6.7,5.8557,1988.0,"Comedy, Fantasy, Horror",Dark Fantasy,1980
1487,Hellboy,2004-04-02,6.7,7.5137,2004.0,"Fantasy, Action",Sword and Sorcery,2000
13768,Tuck Everlasting,2002-10-11,6.7,5.5606,2002.0,"Drama, Family, Fantasy, Romance",Fantasy Epic,2000
34204,Return to Halloweentown,2006-10-20,6.7,4.6404,2006.0,"Family, Fantasy, Comedy, Action",Fantasy Epic,2000
10719,Elf,2003-11-07,6.7,8.2675,2003.0,"Comedy, Family, Fantasy",Fantasy Epic,2000
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,6.7,11.1764,2017.0,"Adventure, Action, Fantasy",Sword and Sorcery,2010
823482,Dream Scenario,2023-11-10,6.7,7.4686,2023.0,"Comedy, Fantasy",Fantasy Epic,2020
330764,The Brand New Testament,2015-09-02,6.6,2.7042,2015.0,"Comedy, Fantasy",Fantasy Epic,2010
287590,Saint Seiya: Legend of Sanctuary,2014-06-21,6.6,3.3128,2014.0,"Action, Animation, Fantasy",Sword and Sorcery,2010
2897,Around the World in 80 Days,1956-10-17,6.6,7.1282,1956.0,"Adventure, Comedy, Family, Fantasy, Romance",Fantasy Epic,1950
967941,Wicked: For Good,2025-11-19,6.6,18.7248,2025.0,"Fantasy, Adventure, Romance",Fantasy Epic,2020
12155,Alice in Wonderland,2010-03-03,6.6,13.9867,2010.0,"Family, Fantasy, Adventure",Fantasy Epic,2010
621870,Secret Society of Second-Born Royals,2020-09-25,6.6,5.8767,2020.0,"Action, Adventure, Comedy, Fantasy",Sword and Sorcery,2020
38368,Uncle Boonmee Who Can Recall His Past Lives,2010-06-25,6.6,1.6419,2010.0,"Drama, Fantasy",Fantasy Epic,2010
12185,Heaven Can Wait,1978-06-28,6.6,4.9961,1978.0,"Fantasy, Comedy, Romance",Fantasy Epic,1970
36819,Time Bandits,1981-07-13,6.6,5.5709,1981.0,"Family, Fantasy, Sci-Fi, Adventure, Comedy",Fantasy Epic,1980
1729,The Forbidden Kingdom,2008-04-17,6.6,7.778,2008.0,"Action, Adventure, Fantasy",Sword and Sorcery,2000
626412,Alienoid: Return to the Future,2024-01-10,6.6,3.7205,2024.0,"Action, Fantasy, Adventure, Sci-Fi",Sword and Sorcery,2020
2454,The Chronicles of Narnia: Prince Caspian,2008-05-15,6.6,9.2323,2008.0,"Adventure, Family, Fantasy",Fantasy Epic,2000
338953,Fantastic Beasts: The Secrets of Dumbledore,2022-04-06,6.6,10.4875,2022.0,"Fantasy, Adventure",Fantasy Epic,2020
136799,Trolls,2016-10-13,6.6,9.7834,2016.0,"Family, Animation, Fantasy, Adventure, Comedy",Fairy Tale,2010
9463,Vampire Hunter D,1985-12-21,6.6,4.0883,1985.0,"Animation, Fantasy, Horror",Dark Fantasy,1980
577242,Kaamelott: The First Chapter,2021-07-21,6.6,2.4171,2021.0,"Adventure, Fantasy, Comedy",Fantasy Epic,2020
433422,Fairy Tail: Dragon Cry,2017-05-06,6.6,3.6091,2017.0,"Action, Adventure, Comedy, Fantasy, Animation",Sword and Sorcery,2010
834,Underworld: Evolution,2006-01-12,6.6,8.0497,2006.0,"Fantasy, Action, Thriller",Dark Fantasy,2000
559907,The Green Knight,2021-07-29,6.6,7.5965,2021.0,"Adventure, Drama, Fantasy",Fantasy Epic,2020
481084,The Addams Family,2019-10-10,6.6,7.9949,2019.0,"Family, Animation, Comedy, Fantasy",Fairy Tale,2010
4958,The Legend of Bagger Vance,2000-11-02,6.6,5.0042,2000.0,"Drama, Romance, Fantasy",Fantasy Epic,2000
1593,Night at the Museum,2006-12-20,6.6,10.7579,2006.0,"Fantasy, Family, Comedy",Fantasy Epic,2000
2978,Ghostbusters II,1989-06-16,6.6,7.9724,1989.0,"Comedy, Fantasy",Fantasy Epic,1980
123,The Lord of the Rings,1978-11-15,6.6,6.1143,1978.0,"Adventure, Animation, Fantasy",Fantasy Epic,1970
417859,Puss in Boots,2011-10-27,6.6,9.455,2011.0,"Animation, Family, Fantasy, Adventure, Comedy",Fairy Tale,2010
10539,James and the Giant Peach,1996-04-12,6.6,5.0553,1996.0,"Family, Animation, Adventure, Fantasy",Fairy Tale,1990
329996,Dumbo,2019-03-27,6.6,6.7163,2019.0,"Family, Fantasy, Adventure",Fantasy Epic,2010
22586,The Swan Princess,1994-11-18,6.6,6.2985,1994.0,"Family, Animation, Fantasy, Adventure, Comedy",Fairy Tale,1990
10330,Freaky Friday,2003-08-05,6.6,8.404,2003.0,"Family, Fantasy, Comedy, Romance",Fantasy Epic,2000
448119,Dolittle,2020-01-02,6.6,8.7276,2020.0,"Family, Comedy, Fantasy, Adventure",Fantasy Epic,2020
46528,The Warrior's Way,2010-12-01,6.6,5.6841,2010.0,"Adventure, Fantasy, Action, Thriller",Dark Fantasy,2010
454467,Noelle,2019-11-12,6.6,4.4885,2019.0,"Family, Comedy, Fantasy",Fantasy Epic,2010
14136,The Love Bug,1968-12-23,6.6,4.8487,1968.0,"Comedy, Family, Fantasy",Fantasy Epic,1960
622855,Jingle Jangle: A Christmas Journey,2020-11-06,6.6,6.7148,2020.0,"Family, Fantasy",Fantasy Epic,2020
1865,Pirates of the Caribbean: On Stranger Tides,2011-05-15,6.6,16.4911,2011.0,"Adventure, Action, Fantasy",Sword and Sorcery,2010
10215,Sliding Doors,1998-04-23,6.6,5.0191,1998.0,"Comedy, Drama, Fantasy, Romance",Fantasy Epic,1990
413518,Pinocchio,2019-12-19,6.6,3.0122,2019.0,"Drama, Family, Fantasy",Fantasy Epic,2010
241259,Alice Through the Looking Glass,2016-05-25,6.6,12.4511,2016.0,"Adventure, Family, Fantasy",Fantasy Epic,2010
18032,The Secret of Moonacre,2009-02-06,6.6,5.5875,2009.0,"Adventure, Fantasy, Romance",Fantasy Epic,2000
433310,When We First Met,2018-02-08,6.6,5.1991,2018.0,"Comedy, Romance, Fantasy",Fantasy Epic,2010
736526,Troll,2022-11-30,6.6,3.3316,2022.0,"Fantasy, Action, Adventure",Sword and Sorcery,2020
11551,Small Soldiers,1998-07-10,6.6,5.5439,1998.0,"Comedy, Adventure, Fantasy, Sci-Fi, Action",Sword and Sorcery,1990
526051,Look Away,2018-10-12,6.6,8.3891,2018.0,"Horror, Thriller, Fantasy",Dark Fantasy,2010
36586,Blade II,2002-03-22,6.6,9.6682,2002.0,"Fantasy, Horror, Action, Thriller",Dark Fantasy,2000
274857,King Arthur: Legend of the Sword,2017-05-10,6.6,9.9737,2017.0,"Action, Drama, Fantasy",Sword and Sorcery,2010
412656,Chaos Walking,2021-02-24,6.6,7.9976,2021.0,"Fantasy, Sci-Fi, Adventure",Fantasy Epic,2020
293167,Kong: Skull Island,2017-03-08,6.6,13.1516,2017.0,"Action, Adventure, Fantasy",Sword and Sorcery,2010
116711,Epic,2013-05-15,6.5,7.7717,2013.0,"Animation, Adventure, Family, Fantasy",Fairy Tale,2010
8840,DragonHeart,1996-05-31,6.5,6.8977,1996.0,"Fantasy, Action, Adventure, Drama",Sword and Sorcery,1990
839033,The Lord of the Rings: The War of the Rohirrim,2024-12-05,6.5,9.3974,2024.0,"Animation, Fantasy, Adventure, Action",Sword and Sorcery,2020
400157,Wonder Park,2019-03-13,6.5,7.5399,2019.0,"Comedy, Animation, Adventure, Family, Fantasy",Fairy Tale,2010
381890,The Mermaid,2016-02-08,6.5,4.2386,2016.0,"Comedy, Fantasy, Romance",Fantasy Epic,2010
125521,Slayers Return,1996-08-03,6.5,2.9624,1996.0,"Animation, Adventure, Comedy, Fantasy",Fantasy Epic,1990
16119,Cinderella III: A Twist in Time,2007-02-06,6.5,7.109,2007.0,"Animation, Romance, Family, Fantasy",Fairy Tale,2000
420426,Bleach,2018-07-20,6.5,2.5785,2018.0,"Action, Fantasy, Adventure",Sword and Sorcery,2010
6069,The Witches of Eastwick,1987-06-12,6.5,7.3377,1987.0,"Comedy, Fantasy, Horror",Dark Fantasy,1980
54318,The Water Horse,2007-12-25,6.5,4.6169,2007.0,"Family, Adventure, Fantasy",Fantasy Epic,2000
12437,Underworld: Rise of the Lycans,2009-01-22,6.5,7.8791,2009.0,"Fantasy, Action, Thriller",Dark Fantasy,2000
11814,Weird Science,1985-08-01,6.5,7.3836,1985.0,"Comedy, Fantasy, Sci-Fi, Romance",Fantasy Epic,1980
10991,Pokémon 3: The Movie,2000-07-08,6.5,5.2881,2000.0,"Adventure, Fantasy, Animation, Action, Family",Fairy Tale,2000
37933,Tales from Earthsea,2006-07-29,6.5,4.6067,2006.0,"Animation, Fantasy, Adventure",Fantasy Epic,2000
1139829,Orion and the Dark,2024-02-01,6.5,7.0017,2024.0,"Animation, Family, Comedy, Fantasy, Adventure",Fairy Tale,2020
572802,Aquaman and the Lost Kingdom,2023-12-20,6.5,13.7223,2023.0,"Action, Adventure, Fantasy",Sword and Sorcery,2020
928,Gremlins 2: The New Batch,1990-06-15,6.5,8.1263,1990.0,"Comedy, Horror, Fantasy",Dark Fantasy,1990
246655,X-Men: Apocalypse,2016-05-18,6.5,13.5518,2016.0,"Sci-Fi, Fantasy, Action",Sword and Sorcery,2010
12797,Ghost Town,2008-09-19,6.5,5.4282,2008.0,"Comedy, Romance, Drama, Fantasy",Fantasy Epic,2000
10052,Dragonfly,2002-02-22,6.5,5.6126,2002.0,"Drama, Thriller, Fantasy",Dark Fantasy,2000
458576,Monster Hunter,2020-12-03,6.5,6.8769,2020.0,"Action, Fantasy, Adventure",Sword and Sorcery,2020
12222,Horton Hears a Who!,2008-03-03,6.5,9.9628,2008.0,"Animation, Comedy, Family, Adventure, Fantasy",Fairy Tale,2000
11395,The Santa Clause,1994-11-11,6.5,5.754,1994.0,"Fantasy, Drama, Comedy, Family",Fantasy Epic,1990
400650,Mary Poppins Returns,2018-12-13,6.5,6.5311,2018.0,"Fantasy, Family, Comedy",Fantasy Epic,2010
37725,It's a Boy Girl Thing,2006-07-15,6.5,5.2375,2006.0,"Comedy, Fantasy, Romance",Fantasy Epic,2000
11559,Tideland,2005-10-13,6.5,5.0026,2005.0,"Fantasy, Drama, Thriller",Dark Fantasy,2000
76338,Thor: The Dark World,2013-10-30,6.5,12.0279,2013.0,"Action, Adventure, Fantasy",Sword and Sorcery,2010
11827,Heavy Metal,1981-08-07,6.5,5.7708,1981.0,"Animation, Sci-Fi, Adventure, Fantasy",Fantasy Epic,1980
11980,The Prophecy,1995-08-05,6.5,4.6244,1995.0,"Fantasy, Horror, Thriller, Action, Drama",Dark Fantasy,1990
13465,The Adventures of Ichabod and Mr. Toad,1949-10-05,6.5,5.2497,1949.0,"Horror, Fantasy, Animation, Family",Dark Fantasy,1940
654028,The Christmas Chronicles: Part Two,2020-11-18,6.5,4.7248,2020.0,"Family, Fantasy, Adventure, Comedy",Fantasy Epic,2020
301804,Before I Wake,2016-04-07,6.5,5.2974,2016.0,"Drama, Fantasy, Horror, Thriller",Dark Fantasy,2010
16523,Where the Wild Things Are,2009-10-16,6.5,6.9688,2009.0,"Fantasy, Drama, Adventure, Family",Fantasy Epic,2000
10326,Forever Young,1992-12-16,6.5,3.646,1992.0,"Adventure, Fantasy, Drama, Sci-Fi, Romance",Fantasy Epic,1990
9707,Bubba Ho-tep,2002-06-09,6.5,3.3622,2002.0,"Comedy, Horror, Thriller, Fantasy",Dark Fantasy,2000
877183,The Simpsons in Plusaversary,2021-11-12,6.5,3.5846,2021.0,"Animation, Comedy, Fantasy",Fantasy Epic,2020
489326,Mortal,2020-02-28,6.5,5.086,2020.0,"Action, Fantasy, Thriller",Dark Fantasy,2020
16690,Return to Never Land,2002-02-14,6.5,7.4444,2002.0,"Adventure, Fantasy, Animation, Family",Fairy Tale,2000
14442,Ella Enchanted,2004-04-09,6.5,7.8213,2004.0,"Family, Fantasy, Comedy",Fantasy Epic,2000
12600,Pokémon 4Ever,2001-07-07,6.5,4.1139,2001.0,"Adventure, Fantasy, Animation, Sci-Fi, Family",Fairy Tale,2000
9294,Phenomenon,1996-07-05,6.5,6.2149,1996.0,"Drama, Romance, Fantasy",Fantasy Epic,1990
15301,Twilight Zone: The Movie,1983-06-24,6.5,5.5836,1983.0,"Horror, Fantasy, Sci-Fi",Dark Fantasy,1980
9593,Last Action Hero,1993-06-18,6.5,6.2833,1993.0,"Adventure, Fantasy, Action, Comedy, Family",Fantasy Epic,1990
296271,The Devil Conspiracy,2023-01-13,6.5,5.3121,2023.0,"Horror, Fantasy, Sci-Fi, Thriller",Dark Fantasy,2020
448095,I Still See You,2018-09-27,6.5,4.9787,2018.0,"Thriller, Fantasy",Dark Fantasy,2010
621151,Spell,2020-10-30,6.5,4.6798,2020.0,"Thriller, Horror, Fantasy",Dark Fantasy,2020
460793,Olaf's Frozen Adventure,2017-10-27,6.5,6.8632,2017.0,"Animation, Family, Adventure, Comedy, Fantasy",Fairy Tale,2010
14191,Aquamarine,2006-03-03,6.5,6.0642,2006.0,"Fantasy, Romance, Family, Comedy",Fantasy Epic,2000
11596,Wes Craven's New Nightmare,1994-10-13,6.5,8.6852,1994.0,"Horror, Fantasy",Dark Fantasy,1990
11359,The Indian in the Cupboard,1995-07-14,6.5,5.026,1995.0,"Adventure, Family, Fantasy",Fantasy Epic,1990
355547,The Star,2017-11-15,6.5,6.1309,2017.0,"Animation, Comedy, Adventure, Family, Fantasy",Fairy Tale,2010
36968,Life-Size,2000-03-05,6.5,3.4169,2000.0,"Family, Comedy, Fantasy",Fantasy Epic,2000
50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,6.5,12.421,2012.0,"Fantasy, Drama, Romance",Fantasy Epic,2010
991,The Man Who Fell to Earth,1976-03-18,6.5,5.6544,1976.0,"Sci-Fi, Drama, Fantasy",Fantasy Epic,1970
28032,Thumbelina,1994-03-30,6.5,5.9854,1994.0,"Animation, Fantasy, Romance, Family",Fairy Tale,1990
649609,Renfield,2023-04-07,6.5,7.0946,2023.0,"Comedy, Fantasy, Horror",Dark Fantasy,2020
967847,Ghostbusters: Frozen Empire,2024-03-20,6.4,8.7371,2024.0,"Fantasy, Adventure, Comedy",Fantasy Epic,2020
49017,Dracula Untold,2014-10-01,6.4,5.37,2014.0,"Horror, Action, Fantasy",Dark Fantasy,2010
